"X","Y"
"883.5","561.5"
"963","9.5"
"684.5","451"
"229.5","101.5"
"617.5","24"
"458","163.5"
"1089.5","72"
"327","568"
"736.5","25"
"656.5","568"
"415.5","563"
"179","28"
"501.5","480.5"
"417","54.5"
"345.5","4"
"238.5","763"
"75.5","411"
"118.5","680"
"436","410.5"
"560.5","459"
"920.5","210"
"317","469"
"453","774.5"
"313","149.5"
"74.5","58.5"
"798.5","309"
"848.5","413"
"58.5","767.5"
"827","11"
"1001","375"
"530.5","478"
"946","308.5"
"14.5","298"
"302.5","691.5"
"700.5","401.5"
"266.5","435.5"
"138.5","251.5"
"189","147.5"
"556.5","270"
"439.5","421.5"
"398.5","284.5"
"474","520.5"
"695","163"
"943.5","335.5"
"26.5","374.5"
"0","340"
"55.5","370.5"
"272.5","445.5"
"808","195.5"
"756.5","138.5"
"936","486.5"
"300","778"
"278.5","390"
"522.5","536.5"
"413","60.5"
"245","637.5"
"157","457.5"
"349.5","10.5"
"99.5","139.5"
"570.5","219"
"250.5","533.5"
"202.5","711.5"
"729","759.5"
"866","111.5"
"656.5","5.5"
"1016.5","371.5"
"74.5","550"
"232.5","317"
"91","702.5"
"931","179"
"273","614.5"
"474.5","332"
"129.5","602"
"443","579"
"1024.5","341.5"
"290.5","610.5"
"118","106.5"
"364.5","411"
"39.5","109.5"
"1107","11.5"
"11","350.5"
"938","68.5"
"815.5","315"
"261","686.5"
"889","417.5"
"555.5","546"
"158.5","670.5"
"413","622.5"
"164.5","251.5"
"690","337.5"
"460.5","635"
"779.5","416.5"
"438","55"
"954","133.5"
"406","443"
"1033.5","36"
"88.5","195.5"
"361.5","493.5"
"625","251"
"42","571"
"665.5","452.5"
"323.5","749.5"
"472","42"
"601","454"
"514","673"
"959","419.5"
"775","125"
"17","562.5"
"767","34"
"638.5","242"
"929.5","360"
"286.5","727.5"
"368","217.5"
"237.5","639"
"978","375"
"507","464"
"665","612"
"167.5","558"
"309.5","550.5"
"802","535"
"219","774"
"720.5","743.5"
"922.5","211.5"
"235","776.5"
"264","19.5"
"991","361"
"909.5","41.5"
"299.5","341.5"
"642","174.5"
"947.5","355"
"129.5","735.5"
"367","420.5"
"719","514"
"725.5","52.5"
"387.5","140.5"
"62","403"
"579","215.5"
"1048.5","88.5"
"159","218"
"695.5","455.5"
"100","279"
"65","77.5"
"1043","281.5"
"550.5","581.5"
"483","698"
"932.5","25.5"
"1011.5","640.5"
"939.5","226"
"521","770.5"
"763.5","470"
"891","124"
"398","656.5"
"304","26.5"
"554.5","535"
"591.5","797.5"
"710","545.5"
"444.5","373.5"
"116.5","67"
"567.5","256"
"824","636"
"560.5","454"
"484","523.5"
"49","249"
"278","416.5"
"960","588.5"
"229","475.5"
"181","339"
"772","8"
"951","161"
"324","268"
"341","733"
"617","281"
"691.5","125"
"346","623.5"
"905.5","606"
"122.5","782.5"
"226","731.5"
"670.5","429.5"
"496.5","279"
"185","617.5"
"697.5","537"
"121.5","774"
"677","94.5"
"936","401.5"
"957","272.5"
"736","498.5"
"342","335.5"
"842.5","222.5"
"941","541.5"
"162.5","296.5"
"46","391"
"105.5","364.5"
"729","432.5"
"12","768"
"626.5","461.5"
"611.5","774"
"1001","43"
"270.5","799"
"800","712.5"
"565","372.5"
"53","674"
"22","795.5"
"156.5","106"
"537.5","739.5"
"62.5","360.5"
"787","639"
"881","711"
"795","86.5"
"670","35"
"1037","278"
"703.5","470.5"
"822.5","583"
"25","202"
"5","420"
"40","482.5"
"44.5","15"
"489","403.5"
"49","621.5"
"881","119"
"844.5","97.5"
"401","601.5"
"470.5","713.5"
"672.5","145"
"282.5","309"
"396.5","709"
"109.5","243.5"
"669.5","62"
"343.5","619.5"
"788.5","178.5"
"334","705.5"
"812.5","466"
"608.5","402.5"
"961.5","155.5"
"976","133.5"
"858.5","354.5"
"795.5","402.5"
"468","394"
"776","666.5"
"979","591"
"878","607"
"136.5","318"
"545","368"
"928.5","714.5"
"537","409"
"758.5","51"
"375.5","377"
"268.5","690.5"
"33.5","264"
"1124.5","14.5"
"532.5","424.5"
"1031","83.5"
"927.5","322"
"811.5","400.5"
"189.5","711"
"653.5","534"
"617","181"
"343.5","216"
"378","121"
"765","606"
"392.5","374"
"1087.5","105.5"
"914.5","101"
"468","747.5"
"680.5","181"
"865.5","563"
"1003","108"
"165.5","481"
"471","589"
"196.5","79.5"
"596.5","191"
"261.5","268.5"
"562","660"
"319.5","320.5"
"249.5","705"
"508.5","393.5"
"839.5","230.5"
"102.5","672"
"20","45"
"36.5","338"
"758.5","412"
"608","140"
"642","751.5"
"571","531.5"
"813.5","491"
"879.5","680"
"1012","42.5"
"406.5","103.5"
"541.5","225"
"360","727"
"581","541.5"
"926","0.5"
"500.5","463"
"51.5","86.5"
"790.5","712.5"
"171.5","726"
"772","147.5"
"246.5","558"
"834","224"
"363.5","61.5"
"473.5","384"
"185.5","790.5"
"21","402.5"
"384","287"
"301","37.5"
"830.5","176.5"
"712.5","567.5"
"211","527.5"
"344.5","89"
"482","771.5"
"261","616"
"872","533"
"23.5","527.5"
"320.5","542.5"
"1034","162.5"
"885.5","186"
"166","747"
"1039.5","326.5"
"598.5","12"
"886.5","210.5"
"848.5","71.5"
"881","379"
"714.5","715.5"
"431","30.5"
"820","739"
"593","383"
"290.5","39.5"
"867","6.5"
"595.5","590.5"
"483.5","778.5"
"55.5","339"
"555","252"
"258","443"
"404","88.5"
"643","796.5"
"506","540"
"554.5","417"
"652.5","69"
"91.5","105.5"
"575.5","165"
"764.5","55.5"
"746.5","408"
"574","683.5"
"381.5","33.5"
"1028.5","37.5"
"450.5","104.5"
"773","222"
"483","62.5"
"315","115.5"
"594.5","541"
"15","704"
"13","116.5"
"427","491"
"76.5","300.5"
"373","564"
"164","136"
"757","241"
"106.5","646"
"91","5"
"872.5","78"
"411.5","260.5"
"529","771"
"731.5","373.5"
"697.5","486"
"797.5","38.5"
"836","200"
"143","121.5"
"865.5","597.5"
"988.5","564"
"632.5","626"
"825","630"
"88.5","143.5"
"174.5","74"
"754.5","686"
"374","196"
"555.5","500.5"
"135.5","343"
"656.5","469.5"
"359.5","411.5"
"737.5","67"
"747.5","675.5"
"368.5","360"
"31.5","403"
"628.5","211.5"
"92.5","42.5"
"333.5","138.5"
"768.5","746"
"907.5","140.5"
"346.5","512"
"366.5","315.5"
"535","580"
"924","0.5"
"66.5","194.5"
"346.5","679"
"121","707.5"
"600.5","377.5"
"753.5","62.5"
"311.5","371"
"982","717"
"723.5","210"
"521","68"
"418","197.5"
"862.5","206.5"
"726","111"
"1037","135.5"
"780.5","708.5"
"403","353"
"931","555.5"
"363","215"
"127","335"
"1027","65"
"569.5","761"
"324.5","279"
"252.5","390"
"355.5","110.5"
"217","258"
"82","501.5"
"629.5","160"
"32","387.5"
"478","616"
"140","718.5"
"1030","145"
"112.5","451"
"7","155.5"
"819","726.5"
"1027.5","360.5"
"156","211.5"
"511","786"
"143","312"
"377.5","344"
"886","214.5"
"347.5","253.5"
"251","558"
"373.5","299"
"396","540"
"855","225.5"
"1024","324.5"
"761","363.5"
"204.5","197"
"487","695.5"
"751.5","297"
"341.5","577"
"476.5","587.5"
"472.5","44.5"
"563","367.5"
"678.5","353.5"
"683","245.5"
"779.5","500.5"
"484","471"
"726","425"
"1013","291"
"494","750.5"
"372.5","195"
"427.5","101"
"996.5","105.5"
"510","337.5"
"669.5","302"
"884","79.5"
"495.5","435"
"852.5","618.5"
"1035.5","2.5"
"807.5","391"
"552","533"
"380.5","455"
"685.5","118.5"
"803","63"
"973","563"
"609.5","644"
"127.5","323"
"216.5","242"
"744","484"
"395","77.5"
"426","753.5"
"190.5","606"
"317.5","712"
"584","529.5"
"125","498"
"328.5","329.5"
"342.5","540.5"
"676","537.5"
"142.5","732"
"280.5","71.5"
"357.5","637"
"996.5","334.5"
"361","550"
"919","452.5"
"629","343"
"880.5","326.5"
"525.5","490"
"647.5","129.5"
"699.5","388.5"
"303.5","677"
"208.5","17"
"927","303"
"645.5","409"
"800","191"
"170.5","63.5"
"874","544.5"
"421","472.5"
"336.5","661"
"547","370"
"415","580"
"1014","57.5"
"359","403"
"844","65"
"181","10.5"
"13.5","268"
"362","288"
"482.5","670.5"
"1057.5","242.5"
"586.5","317"
"362","109"
"166.5","417"
"284.5","54"
"477.5","79.5"
"730.5","335.5"
"336.5","799"
"607","588.5"
"45","632.5"
"783.5","608.5"
"384","361.5"
"640","630"
"903","79"
"105.5","291.5"
"249.5","568.5"
"372.5","97.5"
"831","11.5"
"54.5","29"
"448","97.5"
"94","568.5"
"167","680.5"
"316.5","154"
"369.5","197.5"
"493.5","370"
"165","585.5"
"136","44.5"
"880.5","523"
"508.5","273.5"
"642.5","124"
"949.5","482"
"119.5","53"
"828.5","590.5"
"786.5","189.5"
"67.5","648.5"
"48","621.5"
"14.5","340"
"508.5","11.5"
"372","541"
"134.5","551"
"589","7.5"
"516","443"
"611","153.5"
"679","498.5"
"735.5","640"
"3.5","23.5"
"141","690.5"
"320.5","304"
"375.5","427.5"
"823","245.5"
"804","156"
"609","720.5"
"881","702"
"310.5","298.5"
"393.5","527"
"741.5","148.5"
"689","658.5"
"159","317"
"417","604.5"
"478.5","455.5"
"15","71.5"
"858","217"
"414","717.5"
"984.5","222.5"
"795","351.5"
"19.5","321.5"
"192","721.5"
"692.5","197.5"
"219","344.5"
"434","30.5"
"380","606"
"187","526"
"474","33.5"
"929","556.5"
"202","106"
"129","769"
"677","75"
"73.5","576.5"
"445","14.5"
"423","339.5"
"407","117.5"
"249.5","667"
"819","648"
"135.5","717.5"
"951.5","692"
"366","244"
"956.5","320.5"
"913","70"
"41.5","503.5"
"76","669"
"935","191"
"127.5","45"
"636","331.5"
"927.5","238.5"
"188","84.5"
"1000","4.5"
"742","761.5"
"1079.5","133"
"589","567.5"
"345","353"
"641","300"
"536.5","733.5"
"604","242.5"
"149","253.5"
"713","702"
"737","532"
"44","252"
"1095.5","155.5"
"351","145.5"
"521","4"
"81.5","401.5"
"337.5","579.5"
"1031.5","70.5"
"678.5","733.5"
"958.5","294"
"419","757"
"782","644.5"
"132","411"
"623","196"
"192.5","266.5"
"590.5","445.5"
"587","409"
"951","2.5"
"340","314.5"
"996","176.5"
"715.5","480"
"360","45"
"599.5","709.5"
"489","69.5"
"161.5","131.5"
"615","103"
"473.5","442"
"421","253.5"
"904","596"
"100.5","161"
"518","672.5"
"396.5","191"
"205.5","710.5"
"889.5","550"
"89","244.5"
"1079.5","163.5"
"487","451"
"717","590.5"
"163.5","666.5"
"5","570.5"
"532","380"
"939.5","299.5"
"935.5","267.5"
"649.5","443"
"617","599"
"109","607"
"364","100.5"
"1079","16"
"71","205"
"823","332"
"617.5","490.5"
"913.5","713"
"917.5","70.5"
"484.5","38"
"458.5","700.5"
"172.5","439"
"1010","179"
"110.5","691"
"952.5","387.5"
"879.5","642.5"
"887.5","20"
"344","734.5"
"91.5","81.5"
"1057.5","188.5"
"283","241"
"516","532"
"23","148.5"
"406.5","792"
"277","791"
"920.5","207.5"
"942","381.5"
"426.5","326"
"96","302.5"
"786","280.5"
"693.5","593"
"586","733.5"
"854","603"
"189.5","3.5"
"197.5","723"
"607","665.5"
"204.5","249"
"857","259.5"
"217","324.5"
"910.5","606"
"628.5","335"
"722.5","150.5"
"659","186"
"354","70.5"
"356","681.5"
"803","211.5"
"567","454.5"
"81.5","469.5"
"860.5","638.5"
"876","239"
"60.5","231.5"
"115","370.5"
"184.5","639.5"
"853","151"
"963.5","604.5"
"37","418.5"
"714","528"
"292.5","779"
"840.5","714.5"
"466","537.5"
"931","669"
"50.5","229.5"
"633.5","579"
"832","518.5"
"308.5","333.5"
"935.5","372"
"783.5","382"
"417.5","496"
"594","321"
"984","106"
"787.5","55.5"
"58","674.5"
"296.5","551.5"
"783.5","449"
"567.5","692"
"533.5","691.5"
"222.5","729"
"412.5","206"
"663","645.5"
"985.5","91"
"65.5","145"
"990.5","624"
"747.5","521"
"311.5","639.5"
"348","442.5"
"200.5","677.5"
"736","386"
"553.5","751.5"
"49.5","592.5"
"1142.5","142"
"672","377.5"
"632.5","645"
"92.5","202.5"
"563","430.5"
"345.5","386.5"
"417.5","696"
"773.5","441.5"
"995","274.5"
"579.5","282"
"859","418"
"662","57"
"29","122"
"839.5","655"
"598.5","138"
"288","596"
"797.5","288.5"
"304","368"
"491.5","796"
"10","656.5"
"386","761"
"1020.5","357"
"258","401"
"95.5","182.5"
"484.5","412.5"
"431","10.5"
"680","163"
"829","238.5"
"466.5","721"
"992","225"
"919.5","244"
"452","449"
"833","460.5"
"612","341"
"443.5","109.5"
"387","656"
"147.5","233"
"752","2"
"615.5","783.5"
"191.5","179"
"1024.5","256.5"
"161.5","728"
"970","82"
"980","355"
"233.5","137"
"207.5","303"
"6.5","8.5"
"686.5","291"
"823","506.5"
"310","182"
"618.5","579"
"629","263"
"153.5","325.5"
"738","345.5"
"772.5","338.5"
"508.5","451.5"
"251.5","351"
"253.5","463.5"
"487","77.5"
"919.5","629"
"86","713"
"671.5","1"
"658.5","684.5"
"100","421.5"
"416.5","32.5"
"117.5","220.5"
"296","562"
"655","591"
"92.5","194.5"
"139.5","430.5"
"873","422.5"
"641.5","511.5"
"243.5","250.5"
"440.5","133.5"
"806","183"
"730","691.5"
"268.5","674.5"
"340.5","18"
"853","52.5"
"874.5","610"
"355","597"
"57.5","36.5"
"809","121.5"
"649","68"
"295.5","284.5"
"708.5","538.5"
"862.5","82"
"735.5","736"
"93.5","91"
"125","775.5"
"656","514.5"
"403.5","228.5"
"175.5","419"
"126.5","33"
"356.5","441.5"
"48.5","393"
"14.5","336.5"
"99","237"
"143.5","733"
"933","407.5"
"704.5","319.5"
"669","42"
"19","654"
"7.5","93"
"751.5","497.5"
"318","564"
"174","606.5"
"35.5","178"
"687.5","701"
"743","557"
"909.5","104"
"169","452.5"
"411","363.5"
"868.5","344"
"825","582"
"897","182"
"1033.5","178.5"
"751","745"
"321","79.5"
"356","758.5"
"810.5","574"
"712","625.5"
"732.5","707.5"
"396","630"
"875.5","550"
"615.5","335.5"
"797.5","354.5"
"786","507.5"
"457","22"
"575","685"
"919","248"
"521","420"
"820.5","67"
"382.5","714"
"614.5","140.5"
"361","795"
"642.5","40"
"304.5","647.5"
"943","351.5"
"57.5","719.5"
"599","569"
"375","177.5"
"167.5","748.5"
"702","726.5"
"992.5","308.5"
"145.5","145"
"36","640.5"
"592","742"
"961","381.5"
"32","85"
"425.5","700"
"620","620.5"
"719","41.5"
"113","487.5"
"940","715.5"
"702","759.5"
"295.5","550"
"663.5","353.5"
"267","568.5"
"100","797.5"
"536.5","45.5"
"345.5","345.5"
"194","101"
"606.5","555"
"623.5","4"
"850","304.5"
"976","579.5"
"636.5","667"
"643.5","336.5"
"682.5","709.5"
"1084.5","41"
"1075","98.5"
"881.5","646.5"
"582","325"
"171","93.5"
"492","532"
"887.5","395"
"605.5","294"
"825","323.5"
"645","415"
"702","772.5"
"68.5","552.5"
"586.5","293.5"
"234.5","784"
"348.5","327"
"661.5","551.5"
"304","661.5"
"137.5","273"
"486","374"
"755","103"
"206.5","706.5"
"16.5","414"
"139","592.5"
"438","782.5"
"762.5","721"
"576","715"
"74.5","460"
"725.5","718.5"
"548","373.5"
"433","340.5"
"392.5","695.5"
"880","723.5"
"359","148"
"1098.5","170.5"
"1001.5","40"
"57","222.5"
"728.5","8"
"884.5","236"
"760","483.5"
"87","711.5"
"792","408"
"309","8"
"1097.5","54"
"623","255"
"411.5","436"
"830.5","249"
"353","133"
"416","326"
"689","680.5"
"53.5","60.5"
"349.5","572"
"86.5","214"
"720","153.5"
"477","670"
"786","710"
"6","351"
"339.5","604"
"693.5","488"
"390.5","638.5"
"760.5","457"
"945","192.5"
"980","158.5"
"1043","99"
"318","589"
"641","270.5"
"609","626"
"118.5","709.5"
"214","163.5"
"472.5","517.5"
"770.5","27"
"8.5","726.5"
"706.5","452"
"215","249.5"
"806","121"
"566.5","594.5"
"641.5","386.5"
"133.5","250.5"
"651.5","380.5"
"400.5","599.5"
"855.5","532"
"104","686"
"718","723.5"
"432","45.5"
"197","761.5"
"652.5","137"
"952","323.5"
"391.5","423"
"128.5","308.5"
"411.5","573"
"883.5","157.5"
"35","216.5"
"76.5","782"
"497","400"
"427.5","678"
"218","275"
"949.5","566.5"
"244.5","219"
"452.5","119.5"
"554","715"
"232.5","9"
"108.5","625"
"665.5","62.5"
"754.5","228"
"695","685.5"
"75.5","798"
"779","599"
"404","185"
"949.5","272.5"
"859","442"
"842","670"
"808.5","461.5"
"413","593"
"1061.5","77.5"
"864","449.5"
"41","380"
"453.5","298.5"
"412.5","793.5"
"416","183"
"565.5","528.5"
"106","173.5"
"775.5","383.5"
"730","598.5"
"660","528"
"707","568.5"
"352","707"
"802","504"
"558.5","425.5"
"245.5","207.5"
"199.5","254"
"869.5","152"
"878.5","130.5"
"480","429"
"1019","679"
"342","521"
"32.5","530.5"
"989","332"
"878.5","348"
"919.5","620"
"995.5","565"
"1026.5","345.5"
"543.5","425.5"
"324.5","129.5"
"504.5","634.5"
"330.5","124.5"
"327.5","286"
"391.5","357"
"752.5","175.5"
"666","131.5"
"503","770.5"
"183.5","46.5"
"354","313.5"
"586.5","242.5"
"805","464.5"
"661","270"
"17","500.5"
"49","194.5"
"491.5","689"
"302","350"
"946.5","89"
"382.5","441.5"
"39.5","770.5"
"136.5","714"
"983","574.5"
"665","18.5"
"899","329"
"859","378.5"
"395","766.5"
"606.5","11.5"
"83","744"
"180","170.5"
"131.5","99"
"833","331"
"793.5","737.5"
"686.5","622.5"
"20.5","442.5"
"512","250.5"
"717.5","692.5"
"453.5","319.5"
"687.5","325"
"805.5","354.5"
"520","587.5"
"145.5","724"
"890","385.5"
"8","424.5"
"890","61.5"
"193","647.5"
"986.5","667.5"
"960.5","683"
"34","416.5"
"431","94.5"
"896","99"
"200","737.5"
"699.5","6"
"618","64.5"
"877","90"
"692","256"
"379.5","668.5"
"428.5","478"
"298.5","170"
"828.5","573.5"
"898.5","42.5"
"108","669"
"70","537"
"157.5","762.5"
"793","319.5"
"480","515"
"146","268"
"1108","52.5"
"592.5","185.5"
"310.5","577.5"
"238.5","207"
"508.5","409"
"1042","59.5"
"213.5","321.5"
"547.5","234"
"526.5","578"
"416.5","686.5"
"386","783.5"
"185.5","331"
"1005","237"
"895.5","623"
"701","478"
"37.5","532.5"
"903.5","29"
"922","529"
"733","658"
"451.5","105"
"742.5","187.5"
"999.5","61.5"
"770","612.5"
"95","228.5"
"286","566.5"
"646","112"
"791","590.5"
"986","313"
"860.5","373"
"357","124"
"61.5","213.5"
"147","374.5"
"920","73.5"
"547","346"
"767","509"
"641.5","238"
"959.5","455"
"178.5","127.5"
"536","394"
"283","762.5"
"104.5","164"
"795.5","98"
"511.5","76.5"
"746.5","391"
"843","288.5"
"624.5","49"
"421.5","90.5"
"733","281"
"539","611.5"
"88.5","238"
"295.5","750.5"
"919.5","357.5"
"1108","67.5"
"843.5","206.5"
"422.5","320.5"
"243","710.5"
"289","740.5"
"474","107"
"819","725.5"
"825.5","457"
"349.5","250"
"722.5","386.5"
"363","34.5"
"925.5","195.5"
"127","134"
"159.5","705.5"
"516.5","470.5"
"900","99"
"941","9"
"801","594"
"780.5","310.5"
"408.5","606.5"
"876","167.5"
"1028","614"
"812","91"
"251","551.5"
"49","716"
"836","708"
"74","788"
"802.5","584"
"146.5","562"
"907","696"
"729","581.5"
"105.5","51"
"633","45"
"277","332"
"242","94.5"
"667","478.5"
"176","294"
"683","463"
"739","596.5"
"883.5","719.5"
"12.5","691"
"269","14"
"398.5","380.5"
"889.5","5"
"434.5","410.5"
"372","84.5"
"187.5","534.5"
"899.5","598.5"
"386.5","703.5"
"919","691"
"187.5","26.5"
"543.5","406"
"955.5","443"
"675.5","223.5"
"710","452"
"262.5","410.5"
"33.5","372.5"
"764.5","145"
"490.5","530"
"973.5","591.5"
"436.5","456.5"
"1032.5","328"
"267.5","184"
"870.5","258"
"318","607"
"684","238.5"
"804","507"
"190","271.5"
"449","455.5"
"888","4.5"
"207.5","637.5"
"131.5","526"
"665.5","239"
"342","660.5"
"800.5","620"
"190","765"
"989","281.5"
"339.5","500.5"
"15","668"
"544.5","735.5"
"1000","94.5"
"103","732.5"
"830.5","676"
"167","47"
"767","322.5"
"1001.5","253.5"
"1000","568.5"
"840","166.5"
"600.5","661"
"601","531.5"
"143.5","609"
"652","519"
"545.5","686"
"774.5","664"
"395","692.5"
"845","219.5"
"852","250"
"832","595.5"
"132.5","732"
"857","678.5"
"381","275"
"418","541.5"
"644.5","580"
"405","385.5"
"348.5","761.5"
"0.5","627"
"659.5","118.5"
"412","625"
"244.5","620.5"
"71","92.5"
"672.5","543"
"711.5","310.5"
"323","647"
"450","608"
"21.5","144.5"
"592","159"
"375","90"
"607","253"
"142.5","651.5"
"257","780"
"518.5","515"
"626","127.5"
"237.5","543.5"
"848","187.5"
"756.5","379"
"839","673"
"359","370"
"561","429.5"
"661","489"
"269","418"
"174","599.5"
"569.5","437.5"
"764.5","655.5"
"5.5","15.5"
"259","576"
"631","76.5"
"851","557"
"328","285"
"702","567.5"
"502.5","41"
"592","636"
"479.5","347.5"
"638.5","179"
"624.5","58"
"626","84"
"687","534.5"
"112","457"
"314","3"
"546","413.5"
"1102.5","176.5"
"924.5","124.5"
"220.5","530.5"
"1026","277.5"
"975","248"
"157","242"
"61.5","414"
"359.5","329.5"
"817.5","642"
"360","3"
"973.5","34"
"120","525"
"746.5","397.5"
"849","661.5"
"703.5","581.5"
"74","777"
"955","47"
"882.5","639.5"
"994.5","78"
"6.5","471"
"511","441"
"761.5","739"
"792.5","417"
"593.5","389.5"
"886","355.5"
"804.5","603"
"331.5","197.5"
"58.5","721"
"292","276"
"414","526"
"354.5","603.5"
"147.5","767.5"
"485.5","693"
"767.5","689.5"
"476.5","612.5"
"434.5","166.5"
"938.5","46.5"
"828.5","520"
"941","59"
"351","684.5"
"411","765"
"83","470.5"
"764.5","125"
"598","389.5"
"109.5","678.5"
"846.5","626.5"
"489","517"
"333.5","16"
"1025.5","244"
"908.5","224"
"86.5","502"
"678.5","773"
"149.5","471.5"
"563","161.5"
"58.5","736.5"
"349.5","164"
"151.5","154"
"39.5","18"
"28","178.5"
"911.5","127"
"513.5","424"
"369","464.5"
"857","48"
"277.5","17"
"203","398"
"639.5","394.5"
"640.5","429"
"251","769.5"
"307","68"
"1009","337.5"
"818.5","12.5"
"351.5","605.5"
"905","664"
"985.5","249"
"17.5","430"
"159","762"
"85","600.5"
"460","380"
"467","703"
"30","259.5"
"778.5","302.5"
"735.5","666.5"
"510","764.5"
"843","479.5"
"824","148"
"706.5","64"
"460","608"
"261","230.5"
"303.5","387"
"673.5","447.5"
"904","653.5"
"866.5","371"
"205.5","549.5"
"410","528"
"601","458.5"
"411","308.5"
"858.5","478"
"920.5","555"
"244","760"
"926","337.5"
"468","517.5"
"814.5","56"
"188.5","683"
"906","550.5"
"409","43"
"553.5","718.5"
"519.5","444.5"
"702","396.5"
"508.5","93.5"
"879.5","123"
"375.5","72.5"
"85","130"
"389.5","86.5"
"144","130.5"
"935","272"
"629.5","568.5"
"1128.5","21.5"
"725.5","715"
"8","780"
"1050.5","266"
"820.5","492"
"636","452.5"
"1023.5","153.5"
"936","467"
"70","438.5"
"65.5","128.5"
"681.5","762"
"711.5","70.5"
"164","14.5"
"512.5","353"
"756.5","365"
"652","639"
"566.5","459.5"
"856.5","595.5"
"0","89.5"
"977.5","36.5"
"163","231.5"
"625.5","86"
"866","507"
"215","43"
"915.5","279.5"
"815.5","613"
"802.5","655.5"
"342","125.5"
"559","252"
"844","642.5"
"888.5","449.5"
"839","656.5"
"1084.5","167.5"
"367.5","652"
"1022","687.5"
"220.5","689.5"
"576.5","474.5"
"808.5","140.5"
"535","41.5"
"679.5","596.5"
"944.5","153"
"472","504"
"272","593"
"82.5","193"
"76.5","208"
"462.5","559.5"
"608.5","334.5"
"1005.5","203.5"
"882","208.5"
"581.5","584"
"69","708.5"
"627.5","200.5"
"9","602"
"304.5","363.5"
"805","340"
"139.5","632"
"352.5","461"
"240.5","525.5"
"576","250"
"240.5","118.5"
"409","356"
"895","351"
"947.5","23.5"
"541","484.5"
"74.5","403.5"
"395","795"
"834","230.5"
"743","51"
"385.5","762.5"
"306.5","234.5"
"764","680"
"430.5","301"
"290.5","722"
"1114","5.5"
"105.5","658.5"
"107","489"
"675","622.5"
"300.5","789.5"
"694","64.5"
